step-5	may have	may have	may have		been						いていたかもしれない
	may not have	may not have	may not have		been						いていなかったかもしれない
	may have	may have	may have		gotten						いたかもしれない
	may not have	may not have	may not have		gotten						かなかったかもしれない
	can not have	can not have	can not have		been						いていたはずがない
	can not have	can not have	can not have		gotten						いたはずはない
	should have	should have	should have		been						いているほうがよかった
	should not have	should not have	should not have		been						いていないほうがよかった
	should have	should have	should have		gotten						くほうがよかった
	should not have	should not have	should not have		gotten						かないほうがよかった
	must have	must have	must have		been						いていたにちがいない
	must not have	must not have	must not have		been						いていなかったにちがいない
	must have	must have	must have		gotten						いたにちがいない
	must not have	must not have	must not have		gotten						かなかったにちがいない
step-6	would	would	would		be						いていただろう
	would	would	would	not	be						いていなかっただろう
	would	would	would		get						いただろう
	would	would	would	not	get						かなかっただろう
	would have	would have	would have		been						いていたことだろう
	would not have	would not have	would not have		been						いていなかったことだろう
	would have	would have	would have		gotten						いたことだろう
	would not have	would not have	would not have		gotten						かなかったことだろう
	could have	could have	could have		been						いていた可能性（かのうせい）がある
	could not have	could not have	could not have		been						いていた可能性（かのうせい）はない
	could have	could have	could have		gotten						いた可能性（かのうせい）がある
	could not have	could not have	could not have		gotten						いた可能性（かのうせい）はない
	might have	might have	might have		been						いていたかもしれなかった
	might not have	might not have	might not have		been						いていなかったかもしれなかった
	might have	might have	might have		gotten						いたかもしれなかった
	might not have	might not have	might not have		gotten						かなかったかもしれなかった
