	should	should	should	not	get						くならないほうがいい
	should	should	should		be						いはずだ
	should	should	should	not	be						いはずではない
	should	should	should		get						くなるはずだ
	should	should	should	not	get						くならないはずだ
	should	should	should	be able to	get						くなることができるはずだ
	should	should	should	not be able to	get						くなることができるはずがない
	must	must	must		be						いにちがいない
	must	must	must	not	be						くてはいけない
	must	must	must		get						くなるにちがいない
	must	must	must	not	get						くなってはいけない
	must	must	must	be able to	get						くなることができるにちがいない
	must	must	must	not be able to	get						くなることはできないにちがいない
	had better	had better	had better		be						くしているべきだ
	had better	had better	had better	not	be						くしているべきではない
	had better	had better	had better		get						くなるべきだ
	had better	had better	had better	not	get						くなるべきではない
	will have	will have	will have	to	be						くしていなければいけないだろう
	will not have	will not have	will not have	to	be						くしていなくてもいいだろう
	will have	will have	will have	to	get						くならなければいけないだろう
	will not have	will not have	will not have	to	get						くならなくてもいいだろう
	will have	will have	will have	to be able to	get						くなることができなければいけないだろう
	will not have	will not have	will not have	to be able to	get						くなることができなくてもいいだろう
	may have	may have	may have	to	be						くしていなければいけないかもしれない
	may not have	may not have	may not have	to	be						くしていなくてもいいかもしれない
	may have	may have	may have	to	get						くならなければいけないかもしれない
	may not have	may not have	may not have	to	get						くならなくてもいいかもしれない
	may have	may have	may have	to be able to	get						くなることができなければいけないかもしれない
	may not have	may not have	may not have	to be able to	get						くなることができなくてもいいかもしれない
step-4	have	has	have		been				（ずっと）	形容詞	い
	have	has	have	not	been				（ずっと）	形容詞	くない
	have	has	have		been						かったことがある
	have	has	have	not	been						かったことはない
	have	has	have		gotten						くなったことがある
	have	has	have	not	gotten						くなったことはない
	had	had	had		been		till then		それまでずっと	形容詞	かった
	had	had	had	not	been		till then		それまでずっと	形容詞	くなかった
	had	had	had		been		before that		それ以前（いぜん）	形容詞	かったことがあった
	had	had	had	not	been		before that		それ以前（いぜん）	形容詞	かったことはなかった
	had	had	had		gotten		before that		それ以前（いぜん）	形容詞	くなったことがあった
	had	had	had	not	gotten		before that		それ以前（いぜん）	形容詞	くなったことはなかった
step-5	may have	may have	may have		been						かったかもしれない
	may not have	may not have	may not have		been						くなかったかもしれない
	may have	may have	may have		gotten						くなったかもしれない
	may not have	may not have	may not have		gotten						くならなかったかもしれない
	can not have	can not have	can not have		been						かったはずがない
	can not have	can not have	can not have		gotten						くなったはずがない
	should have	should have	should have		been						いほうがよかった
	should not have	should not have	should not have		been						くないほうがよかった
	should have	should have	should have		gotten						くなるほうがよかった
	should not have	should not have	should not have		gotten						くならないほうがよかった
	must have	must have	must have		been						かったにちがいない
	must not have	must not have	must not have		been						くなかったにちがいない
	must have	must have	must have		gotten						くなったにちがいない
	must not have	must not have	must not have		gotten						くならなかったにちがいない
step-6	would	would	would		be						かっただろう
	would	would	would	not	be						くなかっただろう
	would	would	would		get						くなっただろう
	would	would	would	not	get						くならなかっただろう
	would have	would have	would have		been						かったことだろう
	would not have	would not have	would not have		been						くなかったことだろう
	would have	would have	would have		gotten						くなったことだろう
	would not have	would not have	would not have		gotten						くならなかったことだろう
	could have	could have	could have		been						かった可能性（かのうせい）がある
	could not have	could not have	could not have		been						かった可能性（かのうせい）はない
	could have	could have	could have		gotten						くなった可能性（かのうせい）がある
	could not have	could not have	could not have		gotten						くなった可能性（かのうせい）はない
	might have	might have	might have		been						かったかもしれなかった
	might not have	might not have	might not have		been						くなかったかもしれなかった
	might have	might have	might have		gotten						くなったかもしれなかった
	might not have	might not have	might not have		gotten						くならなかったかもしれなかった
